Event_Date,Channel,Campaign,Browser_type,Engagement_Phase,Users,Sessions,Costs,Influenced_Conversions,Attributed_Initializer_Conversions,Attributed_Holder_Conversions,Attributed_Closer_Conversions,Attributed_IHC_Conversions,Attributed_IHC_Revenue
03-04-20,Social Remarketing,Campaign_0015,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.18,0,0.058,1.606
03-04-20,Social Remarketing,Campaign_0076,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
03-04-20,Social Remarketing,Campaign_0180,Browser (mobile),New Customer Engagement,16,21,,2,0.07,0,0,0.023,
03-04-20,Social Remarketing,Campaign_0180,Browser (mobile),Return Customer Engagement,2,2,,2,1.83,0.5,0.5,0.944,11.806
03-04-20,Social Remarketing,Campaign_0189,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
03-04-20,Social Remarketing,Campaign_0198,Browser (mobile),New Customer Engagement,5,5,,0,,,,,
03-04-20,Social Remarketing,Campaign_0198,Browser (mobile),Return Customer Engagement,2,2,,2,0,0,0,0,0
03-04-20,Social Remarketing,Campaign_0232,Browser (mobile),New Customer Engagement,2,2,,2,0,1.17,0,0.39,
03-04-20,Social Remarketing,Campaign_0342,Browser (mobile),New Customer Engagement,6,8,,5,0,0.53,2,0.845,
03-04-20,Social Remarketing,Campaign_0342,Browser (mobile),Return Customer Engagement,1,1,,4,0,0.31,0,0.102,8.195
03-04-20,Social Remarketing,Campaign_0345,Browser (mobile),New Customer Engagement,20,34,,4,0,1.48,0.18,0.555,24.252
03-04-20,Social Remarketing,Campaign_0345,Browser (mobile),Return Customer Engagement,3,3,,4,0.08,0.09,0,0.059,4.966
03-04-20,Social Remarketing,Campaign_0348,Browser,New Customer Engagement,3,3,,0,,,,,
03-04-20,Social Remarketing,Campaign_0348,Browser,Return Customer Engagement,1,1,,2,2,1,0,1,84.03
03-04-20,Social Remarketing,Campaign_0348,Browser (mobile),New Customer Engagement,405,463,,77,12.09,8.28,7.48,9.284,
03-04-20,Social Remarketing,Campaign_0348,Browser (mobile),Return Customer Engagement,75,79,,100,16.06,11.12,7.42,11.535,1015.776
03-04-20,Social Remarketing,Campaign_0352,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
03-04-20,Social Remarketing,Campaign_0367,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
03-04-20,Social Remarketing,Campaign_0414,Browser (mobile),New Customer Engagement,5,8,,0,,,,,
03-04-20,Social Remarketing,Campaign_0435,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
03-04-20,Social Remarketing,Campaign_0463,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
03-04-20,Social Remarketing,Campaign_0463,Browser (mobile),Return Customer Engagement,2,4,,3,0,0.72,0,0.239,21.067
03-04-20,Social Remarketing,Campaign_0476,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
03-04-20,Social Remarketing,Campaign_0499,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
03-04-20,Social Remarketing,Campaign_0499,Browser (mobile),Return Customer Engagement,2,3,,4,1.43,0.25,0,0.562,25.695
03-04-20,Social Remarketing,Campaign_0542,Browser (mobile),New Customer Engagement,1,1,,1,0,0,0,0,0
03-04-20,Social Remarketing,Campaign_0542,Browser (mobile),Return Customer Engagement,1,2,,1,0.04,0.18,0.34,0.185,18.148
03-04-20,Social Remarketing,Campaign_0601,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
03-04-20,Social Remarketing,Campaign_0602,Browser (mobile),New Customer Engagement,2,3,,1,0.29,0.09,0,0.127,
03-04-20,Social Remarketing,Campaign_0705,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
03-04-20,Social Remarketing,Campaign_0788,Browser (mobile),New Customer Engagement,14,15,,0,,,,,
03-04-20,Social Remarketing,Campaign_0843,Browser,Return Customer Engagement,1,1,,4,0,0.14,0,0.048,1.082
03-04-20,Social Remarketing,Campaign_0843,Browser (mobile),New Customer Engagement,1,1,,1,0.2,0.01,0,0.071,0.967
03-04-20,Social Remarketing,Campaign_0844,Browser (mobile),Return Customer Engagement,2,2,,2,0.34,0.5,1.44,0.76,18.528
03-04-20,Social Remarketing,Campaign_0845,Browser (mobile),New Customer Engagement,24,25,,4,0.08,0,0,0.027,
03-04-20,Social Remarketing,Campaign_0845,Browser (mobile),Return Customer Engagement,7,7,,8,2.9,1.74,1,1.88,136.71
03-04-20,Social Remarketing,Campaign_0848,Browser,New Customer Engagement,2,2,,0,,,,,
03-04-20,Social Remarketing,Campaign_0848,Browser (mobile),New Customer Engagement,26,27,,1,0,0.27,0.12,0.131,
03-04-20,Social Remarketing,Campaign_0848,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
03-04-20,Social Remarketing,Campaign_0853,Browser (mobile),New Customer Engagement,31,31,,3,0,0.19,0.5,0.231,8.108
03-04-20,Social Remarketing,Campaign_0853,Browser (mobile),Return Customer Engagement,4,5,,5,0.12,0.58,0.87,0.52,50.917
03-04-20,Social Remarketing,Campaign_0859,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
03-04-20,Social Remarketing,Campaign_0860,Browser,New Customer Engagement,2,2,,0,,,,,
03-04-20,Social Remarketing,Campaign_0860,Browser (mobile),New Customer Engagement,10,10,,1,0,0,0,0,
03-04-20,Social Remarketing,Campaign_0860,Browser (mobile),Return Customer Engagement,4,7,,4,0.05,0.46,0.03,0.18,11.801
03-04-20,Social Remarketing,Campaign_0868,Browser (mobile),New Customer Engagement,6,7,,1,0,0,0,0,
03-04-20,Social Remarketing,Campaign_0880,Browser (mobile),New Customer Engagement,10,12,,0,,,,,
03-04-20,Social Remarketing,Campaign_0880,Browser (mobile),Return Customer Engagement,1,2,,1,0.13,0,0,0.043,3.412
03-04-20,Social Remarketing,Campaign_0881,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
03-04-20,Social Remarketing,Campaign_0881,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
03-04-20,Video Marketing,Campaign_0001,Browser,New Customer Engagement,374,380,,89,14.71,10.55,11.89,12.381,
03-04-20,Video Marketing,Campaign_0001,Browser,Return Customer Engagement,17,17,,31,3.75,6.29,8.18,6.073,726.64
03-04-20,Video Marketing,Campaign_0001,Browser (mobile),New Customer Engagement,515,526,,73,18.52,9.39,10.97,12.96,
03-04-20,Video Marketing,Campaign_0001,Browser (mobile),Return Customer Engagement,28,30,,45,8.67,4.77,1.66,5.034,98.166
03-04-20,YouTube Video Ads,Campaign_0001,Browser,New Customer Engagement,135,137,,24,10.06,8.31,9.37,9.245,
03-04-20,YouTube Video Ads,Campaign_0001,Browser (mobile),New Customer Engagement,133,134,,11,5.18,4.69,5.24,5.034,
04-04-20,Affiliates,Campaign_0012,Browser,New Customer Engagement,82,88,,12,1.64,2.91,4.15,2.903,
04-04-20,Affiliates,Campaign_0012,Browser,Return Customer Engagement,8,8,,9,2,4.83,3.62,3.484,98.574
04-04-20,Affiliates,Campaign_0012,Browser (mobile),New Customer Engagement,208,256,,45,5.59,11.77,14.82,10.727,545.343
04-04-20,Affiliates,Campaign_0012,Browser (mobile),Return Customer Engagement,11,19,,13,1.04,2.52,3.39,2.315,127.325
04-04-20,Affiliates,Campaign_0164,Browser (mobile),New Customer Engagement,1,2,,0,,,,,
04-04-20,Affiliates,Campaign_0333,Browser (mobile),New Customer Engagement,3,5,,0,,,,,
04-04-20,Affiliates,Campaign_0335,Browser (mobile),New Customer Engagement,4,4,,0,,,,,
04-04-20,Affiliates,Campaign_0351,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Affiliates,Campaign_0351,Browser (mobile),New Customer Engagement,3,5,,0,,,,,
04-04-20,Affiliates,Campaign_0358,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Affiliates,Campaign_0358,Browser (mobile),New Customer Engagement,6,6,,1,0,0.59,0,0.195,
04-04-20,Affiliates,Campaign_0358,Browser (mobile),Return Customer Engagement,1,2,,1,1,0.5,0.5,0.667,15.239
04-04-20,Affiliates,Campaign_0362,Browser,New Customer Engagement,1,1,,1,0,0,0,0,0
04-04-20,Affiliates,Campaign_0362,Browser (mobile),New Customer Engagement,13,15,,5,0.8,0.36,0.25,0.47,
04-04-20,Affiliates,Campaign_0366,Browser,New Customer Engagement,23,24,,4,0,0.63,0,0.211,
04-04-20,Affiliates,Campaign_0366,Browser,Return Customer Engagement,7,7,,10,0.29,2.15,3.93,2.127,180.15
04-04-20,Affiliates,Campaign_0366,Browser (mobile),New Customer Engagement,81,86,,15,0.01,1.11,0.01,0.374,
04-04-20,Affiliates,Campaign_0366,Browser (mobile),Return Customer Engagement,23,25,,29,3.81,6.39,2.8,4.334,506.233
04-04-20,Affiliates,Campaign_0376,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Affiliates,Campaign_0376,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Affiliates,Campaign_0388,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Affiliates,Campaign_0388,Browser,Return Customer Engagement,1,2,,1,0,0.07,0,0.023,4.75
04-04-20,Affiliates,Campaign_0419,Browser,Return Customer Engagement,1,2,,1,0,0.14,0,0.045,2.211
04-04-20,Affiliates,Campaign_0419,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Affiliates,Campaign_0426,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Affiliates,Campaign_0473,Browser,New Customer Engagement,5,7,,1,0,0.01,0.27,0.093,
04-04-20,Affiliates,Campaign_0473,Browser,Return Customer Engagement,6,7,,9,0.27,1.21,2.84,1.439,214.703
04-04-20,Affiliates,Campaign_0473,Browser (mobile),New Customer Engagement,8,10,,1,0,0.07,0,0.024,
04-04-20,Affiliates,Campaign_0473,Browser (mobile),Return Customer Engagement,4,6,,10,0.03,1.36,0.21,0.534,30.537
04-04-20,Affiliates,Campaign_0610,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Affiliates,Campaign_0611,Browser,Return Customer Engagement,1,1,,1,0,0.14,0,0.045,2.211
04-04-20,Affiliates,Campaign_0629,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Affiliates,Campaign_0779,Browser,Return Customer Engagement,1,1,,2,0,0,0.67,0.223,3.443
04-04-20,Affiliates,Campaign_0783,Browser,Return Customer Engagement,1,1,,2,0,0,0.67,0.223,3.444
04-04-20,Affiliates,Campaign_0888,Browser (mobile),New Customer Engagement,3,3,,0,,,,,
04-04-20,Direct Traffic,Campaign_0001,Browser,New Customer Engagement,2737,2755,,615,58.99,70.3,85.71,71.669,
04-04-20,Direct Traffic,Campaign_0001,Browser,Return Customer Engagement,570,570,,952,132.85,161.11,190.14,161.366,14319.598
04-04-20,Direct Traffic,Campaign_0001,Browser (mobile),New Customer Engagement,5958,5977,,1339,149.42,185.83,198.05,177.766,
04-04-20,Direct Traffic,Campaign_0001,Browser (mobile),Return Customer Engagement,1409,1414,,2313,251.94,319.53,378.56,316.676,29802.364
04-04-20,Email,Campaign_0001,Browser,New Customer Engagement,19,19,,10,0,0.94,1.36,0.767,
04-04-20,Email,Campaign_0001,Browser,Return Customer Engagement,10,10,,14,0.84,2.62,3.74,2.4,82.448
04-04-20,Email,Campaign_0001,Browser (mobile),New Customer Engagement,75,94,,36,1.07,6.94,7.73,5.245,
04-04-20,Email,Campaign_0001,Browser (mobile),Return Customer Engagement,16,19,,36,0.16,4.06,3.68,2.635,108.048
04-04-20,Email,Campaign_0002,Browser,New Customer Engagement,4,8,,1,0,0.5,0,0.166,
04-04-20,Email,Campaign_0002,Browser (mobile),New Customer Engagement,11,13,,2,0,0,0,0,0
04-04-20,Email,Campaign_0002,Browser (mobile),Return Customer Engagement,11,19,,11,1.46,1.51,2.52,1.833,146.625
04-04-20,Email,Campaign_0003,Browser,New Customer Engagement,3,3,,1,1,1,1,1,24.08
04-04-20,Email,Campaign_0003,Browser,Return Customer Engagement,6,6,,6,1.84,0.4,0.33,0.857,61.269
04-04-20,Email,Campaign_0003,Browser (mobile),New Customer Engagement,20,25,,7,2.42,0.31,0.05,0.924,
04-04-20,Email,Campaign_0003,Browser (mobile),Return Customer Engagement,4,4,,4,0.17,0.5,1,0.556,23.642
04-04-20,Email,Campaign_0004,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0007,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
04-04-20,Email,Campaign_0007,Browser (mobile),Return Customer Engagement,2,2,,2,1,0.8,0.5,0.767,20.742
04-04-20,Email,Campaign_0010,Browser,Return Customer Engagement,1,2,,1,1,1,0,0.667,31.847
04-04-20,Email,Campaign_0010,Browser (mobile),New Customer Engagement,12,16,,5,0,0.41,0.09,0.165,
04-04-20,Email,Campaign_0010,Browser (mobile),Return Customer Engagement,5,7,,8,0.02,0.55,0.86,0.475,21.353
04-04-20,Email,Campaign_0019,Browser,New Customer Engagement,8,10,,1,0.02,0.16,0,0.061,2.072
04-04-20,Email,Campaign_0019,Browser (mobile),New Customer Engagement,64,91,,9,0.03,0.38,0.52,0.31,
04-04-20,Email,Campaign_0019,Browser (mobile),Return Customer Engagement,15,20,,19,0.68,1.99,0.05,0.905,57.636
04-04-20,Email,Campaign_0021,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0026,Browser,New Customer Engagement,9,10,,1,0,0.53,0.28,0.27,
04-04-20,Email,Campaign_0026,Browser,Return Customer Engagement,5,8,,5,1.04,1.52,1.96,1.508,75.854
04-04-20,Email,Campaign_0026,Browser (mobile),New Customer Engagement,37,53,,4,0.11,0.27,1.59,0.657,
04-04-20,Email,Campaign_0026,Browser (mobile),Return Customer Engagement,13,14,,56,5.15,4.28,5.5,4.977,399.667
04-04-20,Email,Campaign_0032,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0035,Browser,New Customer Engagement,3,3,,0,,,,,
04-04-20,Email,Campaign_0035,Browser,Return Customer Engagement,1,1,,1,0,0.33,1,0.444,28.853
04-04-20,Email,Campaign_0035,Browser (mobile),New Customer Engagement,40,48,,3,0.04,1.18,0,0.407,
04-04-20,Email,Campaign_0035,Browser (mobile),Return Customer Engagement,6,9,,8,0.12,2.09,0,0.735,17.842
04-04-20,Email,Campaign_0036,Browser (mobile),New Customer Engagement,15,17,,2,0.02,0,0,0.007,
04-04-20,Email,Campaign_0036,Browser (mobile),Return Customer Engagement,4,9,,17,0.07,1.38,1.08,0.845,63.609
04-04-20,Email,Campaign_0037,Browser,New Customer Engagement,1,3,,0,,,,,
04-04-20,Email,Campaign_0038,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0040,Browser,New Customer Engagement,2,3,,1,0,0.5,0.5,0.333,
04-04-20,Email,Campaign_0040,Browser,Return Customer Engagement,2,2,,2,1.07,0,1,0.691,42.919
04-04-20,Email,Campaign_0040,Browser (mobile),New Customer Engagement,6,6,,0,,,,,
04-04-20,Email,Campaign_0040,Browser (mobile),Return Customer Engagement,5,8,,5,1.05,1.26,0.88,1.063,76.75
04-04-20,Email,Campaign_0041,Browser,New Customer Engagement,20,22,,20,0.04,3.01,4.1,2.386,105.831
04-04-20,Email,Campaign_0041,Browser,Return Customer Engagement,5,5,,7,0,1,1.87,0.956,57.008
04-04-20,Email,Campaign_0041,Browser (mobile),New Customer Engagement,41,49,,30,1,4.51,8.13,4.547,
04-04-20,Email,Campaign_0041,Browser (mobile),Return Customer Engagement,6,8,,10,0.26,2.61,1.88,1.583,24.453
04-04-20,Email,Campaign_0042,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.25,0.33,0.194,3.725
04-04-20,Email,Campaign_0044,Browser,New Customer Engagement,4,4,,1,0,0.79,0,0.262,
04-04-20,Email,Campaign_0044,Browser,Return Customer Engagement,2,2,,2,0,0.14,0.51,0.215,9.491
04-04-20,Email,Campaign_0044,Browser (mobile),New Customer Engagement,20,23,,11,0,1.06,0.37,0.479,
04-04-20,Email,Campaign_0044,Browser (mobile),Return Customer Engagement,5,6,,6,0.04,0.07,0.74,0.284,9.041
04-04-20,Email,Campaign_0048,Browser,New Customer Engagement,3,3,,0,,,,,
04-04-20,Email,Campaign_0048,Browser,Return Customer Engagement,1,1,,2,0.08,0,0,0.028,2.407
04-04-20,Email,Campaign_0048,Browser (mobile),New Customer Engagement,11,16,,1,0.24,1,0,0.413,
04-04-20,Email,Campaign_0048,Browser (mobile),Return Customer Engagement,7,8,,8,0.53,0.68,1.51,0.905,26.367
04-04-20,Email,Campaign_0049,Browser,New Customer Engagement,5,5,,2,0,0.06,0.3,0.119,
04-04-20,Email,Campaign_0049,Browser,Return Customer Engagement,1,2,,4,0,1.33,2.02,1.115,14.237
04-04-20,Email,Campaign_0049,Browser (mobile),New Customer Engagement,13,18,,8,2.69,2.35,2.32,2.454,47.953
04-04-20,Email,Campaign_0049,Browser (mobile),Return Customer Engagement,3,3,,4,0.06,0.33,0.49,0.296,11.855
04-04-20,Email,Campaign_0051,Browser (mobile),New Customer Engagement,9,9,,0,,,,,
04-04-20,Email,Campaign_0055,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0058,Browser (mobile),New Customer Engagement,4,5,,0,,,,,
04-04-20,Email,Campaign_0058,Browser (mobile),Return Customer Engagement,2,2,,2,0.1,0.28,0.01,0.13,11.223
04-04-20,Email,Campaign_0060,Browser,New Customer Engagement,1,1,,1,0,0,0.14,0.046,1.841
04-04-20,Email,Campaign_0060,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0061,Browser,New Customer Engagement,24,24,,4,0.76,0.03,0,0.262,
04-04-20,Email,Campaign_0061,Browser,Return Customer Engagement,26,33,,33,15.15,13.08,17.98,15.402,3085.619
04-04-20,Email,Campaign_0061,Browser (mobile),New Customer Engagement,63,87,,25,0.17,0.79,1.64,0.868,14.585
04-04-20,Email,Campaign_0061,Browser (mobile),Return Customer Engagement,36,74,,82,11.15,13.3,16.18,13.544,1174.651
04-04-20,Email,Campaign_0062,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0062,Browser,Return Customer Engagement,2,2,,2,0.25,0,1.11,0.451,12.68
04-04-20,Email,Campaign_0062,Browser (mobile),New Customer Engagement,10,12,,0,,,,,
04-04-20,Email,Campaign_0062,Browser (mobile),Return Customer Engagement,13,17,,14,8.4,5.68,5.55,6.544,125.377
04-04-20,Email,Campaign_0065,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
04-04-20,Email,Campaign_0068,Browser (mobile),Return Customer Engagement,1,1,,2,0,0.24,0,0.082,3.584
04-04-20,Email,Campaign_0072,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0082,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
04-04-20,Email,Campaign_0085,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0085,Browser,Return Customer Engagement,3,6,,4,0,2,1.01,1.002,26.92
04-04-20,Email,Campaign_0085,Browser (mobile),New Customer Engagement,18,25,,1,0,0.1,0,0.033,
04-04-20,Email,Campaign_0085,Browser (mobile),Return Customer Engagement,7,12,,30,0.07,1.71,1.01,0.93,58.085
04-04-20,Email,Campaign_0086,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0096,Browser,New Customer Engagement,2,2,,0,,,,,
04-04-20,Email,Campaign_0096,Browser (mobile),New Customer Engagement,2,2,,3,0,0.21,0.02,0.078,
04-04-20,Email,Campaign_0096,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.15,0,0.049,1.978
04-04-20,Email,Campaign_0097,Browser,Return Customer Engagement,1,3,,2,1.94,2,1.59,1.844,124.329
04-04-20,Email,Campaign_0097,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
04-04-20,Email,Campaign_0100,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0108,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0114,Browser,Return Customer Engagement,1,1,,1,0,0,0,0.001,0.026
04-04-20,Email,Campaign_0114,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0115,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
04-04-20,Email,Campaign_0116,Browser (mobile),New Customer Engagement,3,3,,0,,,,,
04-04-20,Email,Campaign_0118,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0119,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0119,Browser (mobile),New Customer Engagement,1,1,,1,0,1,0.32,0.44,12.287
04-04-20,Email,Campaign_0125,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0133,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0142,Browser (mobile),New Customer Engagement,1,1,,1,0,0.03,0.33,0.12,5.109
04-04-20,Email,Campaign_0155,Browser (mobile),New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0160,Browser,Return Customer Engagement,1,3,,1,0,0.33,0,0.111,3.972
04-04-20,Email,Campaign_0160,Browser (mobile),New Customer Engagement,4,5,,0,,,,,
04-04-20,Email,Campaign_0160,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.02,0.18,0.068,4.23
04-04-20,Email,Campaign_0173,Browser (mobile),Return Customer Engagement,1,4,,2,0,0.43,0.27,0.233,15.631
04-04-20,Email,Campaign_0178,Browser (mobile),Return Customer Engagement,1,1,,1,0.98,0,0,0.325,8.391
04-04-20,Email,Campaign_0188,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
04-04-20,Email,Campaign_0190,Browser (mobile),Return Customer Engagement,1,1,,1,0,0,0,0,0
04-04-20,Email,Campaign_0194,Browser (mobile),Return Customer Engagement,1,1,,1,0.14,0.33,0,0.158,4.083
04-04-20,Email,Campaign_0195,Browser,Return Customer Engagement,1,1,,2,0.05,0,0.8,0.282,10.247
04-04-20,Email,Campaign_0195,Browser (mobile),Return Customer Engagement,2,2,,2,0.08,0,1.23,0.436,12.969
04-04-20,Email,Campaign_0197,Browser (mobile),New Customer Engagement,1,1,,1,0,0.33,0.5,0.278,14.12
04-04-20,Email,Campaign_0197,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.07,0,0.025,0.717
04-04-20,Email,Campaign_0199,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
04-04-20,Email,Campaign_0207,Browser (mobile),Return Customer Engagement,1,1,,1,0,0.16,0.05,0.071,10.149
04-04-20,Email,Campaign_0214,Browser,New Customer Engagement,1,1,,1,0.81,0,0,0.27,18.07
04-04-20,Email,Campaign_0214,Browser (mobile),New Customer Engagement,3,3,,0,,,,,
04-04-20,Email,Campaign_0216,Browser (mobile),New Customer Engagement,1,1,,1,1,1,1,1,25.79
04-04-20,Email,Campaign_0223,Browser (mobile),Return Customer Engagement,2,2,,1,0,0,0,0,0.008
04-04-20,Email,Campaign_0225,Browser,New Customer Engagement,1,1,,0,,,,,
04-04-20,Email,Campaign_0228,Browser (mobile),New Customer Engagement,5,5,,0,,,,,
04-04-20,Email,Campaign_0230,Browser (mobile),New Customer Engagement,2,2,,0,,,,,
